# frame slotsLen hsa hsub stalled scanIdx slots offsets shot2 rollback
957 11 10 3 0 0 [50052C24S05] [61,61,61,61,61,61,61,61,61,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
958 11 10 4 0 0 [50052C24S05] [60,60,60,60,60,60,60,60,60,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
959 11 10 5 0 0 [50052C24S05] [59,59,59,59,59,59,59,59,59,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
960 11 10 6 0 0 [50052C24S05] [58,58,58,58,58,58,58,58,58,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
961 11 10 7 0 0 [50052C24S05] [57,57,57,57,57,57,57,57,57,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
962 11 10 8 0 0 [50052C24S05] [56,56,56,56,56,56,56,56,56,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
963 11 10 9 0 0 [50052C24S05] [55,55,55,55,55,55,55,55,55,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
964 11 10 10 0 0 [50052C24S05] [54,54,54,54,54,54,54,54,54,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
965 11 10 11 0 0 [50052C24S05] [53,53,53,53,53,53,53,53,53,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
966 11 10 12 0 0 [50052C24S05] [52,52,52,52,52,52,52,52,52,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
967 11 10 13 0 0 [50052C24S05] [51,51,51,51,51,51,51,51,51,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
968 11 10 14 0 0 [50052C24S05] [50,50,50,50,50,50,50,50,50,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
969 11 10 15 0 0 [50052C24S05] [49,49,49,49,49,49,49,49,49,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
970 11 10 16 0 0 [50052C24S05] [48,48,48,48,48,48,48,48,48,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
971 11 10 17 0 0 [50052C24S05] [47,47,47,47,47,47,47,47,47,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
972 11 10 18 0 0 [50052C24S05] [46,46,46,46,46,46,46,46,46,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
973 11 10 19 0 0 [50052C24S05] [45,45,45,45,45,45,45,45,45,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
974 11 10 20 0 0 [50052C24S05] [44,44,44,44,44,44,44,44,44,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
975 11 10 21 0 0 [50052C24S05] [43,43,43,43,43,43,43,43,43,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
976 11 10 22 0 0 [50052C24S05] [42,42,42,42,42,42,42,42,42,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
977 11 10 23 0 0 [50052C24S05] [41,41,41,41,41,41,41,41,41,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
978 11 10 24 0 0 [50052C24S05] [40,40,40,40,40,40,40,40,40,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
979 11 10 25 0 0 [50052C24S05] [39,39,39,39,39,39,39,39,39,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
980 11 10 26 0 0 [50052C24S05] [38,38,38,38,38,38,38,38,38,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
981 11 10 27 0 0 [50052C24S05] [37,37,37,37,37,37,37,37,37,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
982 11 10 28 0 0 [50052C24S05] [36,36,36,36,36,36,36,36,36,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
983 11 10 29 0 0 [50052C24S05] [35,35,35,35,35,35,35,35,35,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
984 11 10 30 0 0 [50052C24S05] [34,34,34,34,34,34,34,34,34,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
985 11 10 31 0 0 [50052C24S05] [33,33,33,33,33,33,33,33,33,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
986 11 10 32 0 0 [50052C24S05] [32,32,32,32,32,32,32,32,32,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
987 11 10 33 0 0 [50052C24S05] [31,31,31,31,31,31,31,31,31,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
988 11 10 34 0 0 [50052C24S05] [30,30,30,30,30,30,30,30,30,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
989 11 10 35 0 0 [50052C24S05] [29,29,29,29,29,29,29,29,29,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
990 11 10 36 0 0 [50052C24S05] [28,28,28,28,28,28,28,28,28,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
991 11 10 37 0 0 [50052C24S05] [27,27,27,27,27,27,27,27,27,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
992 11 10 38 0 0 [50052C24S05] [26,26,26,26,26,26,26,26,26,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
993 11 10 39 0 0 [50052C24S05] [25,25,25,25,25,25,25,25,25,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
# CLICK frame=993 canvas=(417,147) game=(417.0,83.0) cooldown=0 color=4
# SHOT_FIRED frame=993 dir=(6.8,-9.9) color=4
994 11 10 40 0 0 [50052C24S05] [24,24,24,24,24,24,24,24,24,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
995 11 10 41 0 0 [50052C24S05] [23,23,23,23,23,23,23,23,23,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
996 11 10 42 0 0 [50052C24S05] [22,22,22,22,22,22,22,22,22,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
997 11 10 43 0 0 [50052C24S05] [21,21,21,21,21,21,21,21,21,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
998 11 10 44 0 0 [50052C24S05] [20,20,20,20,20,20,20,20,20,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
999 11 10 45 0 0 [50052C24S05] [19,19,19,19,19,19,19,19,19,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1000 11 10 46 0 0 [50052C24S05] [18,18,18,18,18,18,18,18,18,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1001 11 10 47 0 0 [50052C24S05] [17,17,17,17,17,17,17,17,17,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1002 11 10 48 0 0 [50052C24S05] [16,16,16,16,16,16,16,16,16,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1003 11 10 49 0 0 [50052C24S05] [15,15,15,15,15,15,15,15,15,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1004 11 10 50 0 0 [50052C24S05] [14,14,14,14,14,14,14,14,14,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1005 11 10 51 0 0 [50052C24S05] [13,13,13,13,13,13,13,13,13,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1006 11 10 52 0 0 [50052C24S05] [12,12,12,12,12,12,12,12,12,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1007 11 10 53 0 0 [50052C24S05] [11,11,11,11,11,11,11,11,11,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1008 11 10 54 0 0 [50052C24S05] [10,10,10,10,10,10,10,10,10,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1009 11 10 55 0 0 [50052C24S05] [9,9,9,9,9,9,9,9,9,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1010 11 10 56 0 0 [50052C24S05] [8,8,8,8,8,8,8,8,8,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1011 11 10 57 0 0 [50052C24S05] [7,7,7,7,7,7,7,7,7,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1012 11 10 58 0 0 [50052C24S05] [6,6,6,6,6,6,6,6,6,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1013 11 10 59 0 0 [50052C24S05] [5,5,5,5,5,5,5,5,5,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1014 11 10 60 0 0 [50052C24S05] [4,4,4,4,4,4,4,4,4,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
1015 11 10 61 0 0 [50052C24S05] [3,3,3,3,3,3,3,3,3,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
# COLLISION frame=1015 ball=(421.1,77.1) hit_idx=7 target_idx=7 color=4
1016 12 11 62 0 0 [50052C244S05] [-62,-62,-62,-62,-62,-62,-62,-30,2,2,0,0] [000000011010] [0,0,0,0,0,0,0,0,0,0,0,0]
1017 12 11 62 0 0 [50052C244S05] [-61,-61,-61,-61,-61,-61,-61,-29,1,1,0,0] [000000011010] [0,0,0,0,0,0,0,0,0,0,0,0]
1018 12 11 62 0 0 [50052C244S05] [-60,-60,-60,-60,-60,-60,-60,-28,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1019 12 11 62 0 0 [50052C244S05] [-59,-59,-59,-59,-59,-59,-59,-27,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1020 12 11 62 0 0 [50052C244S05] [-58,-58,-58,-58,-58,-58,-58,-26,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1021 12 11 62 0 0 [50052C244S05] [-57,-57,-57,-57,-57,-57,-57,-25,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1022 12 11 62 0 0 [50052C244S05] [-56,-56,-56,-56,-56,-56,-56,-24,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1023 12 11 62 0 0 [50052C244S05] [-55,-55,-55,-55,-55,-55,-55,-23,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1024 12 11 62 0 0 [50052C244S05] [-54,-54,-54,-54,-54,-54,-54,-22,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1025 12 11 62 0 0 [50052C244S05] [-53,-53,-53,-53,-53,-53,-53,-21,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1026 12 11 62 0 0 [50052C244S05] [-52,-52,-52,-52,-52,-52,-52,-20,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1027 12 11 62 0 0 [50052C244S05] [-51,-51,-51,-51,-51,-51,-51,-19,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1028 12 11 62 0 0 [50052C244S05] [-50,-50,-50,-50,-50,-50,-50,-18,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1029 12 11 62 0 0 [50052C244S05] [-49,-49,-49,-49,-49,-49,-49,-17,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1030 12 11 62 0 0 [50052C244S05] [-48,-48,-48,-48,-48,-48,-48,-16,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1031 12 11 62 0 0 [50052C244S05] [-47,-47,-47,-47,-47,-47,-47,-15,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1032 12 11 62 0 0 [50052C244S05] [-46,-46,-46,-46,-46,-46,-46,-14,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1033 12 11 62 0 0 [50052C244S05] [-45,-45,-45,-45,-45,-45,-45,-13,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1034 12 11 62 0 0 [50052C244S05] [-44,-44,-44,-44,-44,-44,-44,-12,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1035 12 11 62 0 0 [50052C244S05] [-43,-43,-43,-43,-43,-43,-43,-11,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1036 12 11 62 0 0 [50052C244S05] [-42,-42,-42,-42,-42,-42,-42,-10,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1037 12 11 62 0 0 [50052C244S05] [-41,-41,-41,-41,-41,-41,-41,-9,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1038 12 11 62 0 0 [50052C244S05] [-40,-40,-40,-40,-40,-40,-40,-8,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1039 12 11 62 0 0 [50052C244S05] [-39,-39,-39,-39,-39,-39,-39,-7,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1040 12 11 62 0 0 [50052C244S05] [-38,-38,-38,-38,-38,-38,-38,-6,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1041 12 11 62 0 0 [50052C244S05] [-37,-37,-37,-37,-37,-37,-37,-5,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1042 12 11 62 0 0 [50052C244S05] [-36,-36,-36,-36,-36,-36,-36,-4,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1043 12 11 62 0 0 [50052C244S05] [-35,-35,-35,-35,-35,-35,-35,-3,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1044 12 11 62 0 0 [50052C244S05] [-34,-34,-34,-34,-34,-34,-34,-2,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1045 12 11 62 0 0 [50052C244S05] [-33,-33,-33,-33,-33,-33,-33,-1,0,0,0,0] [000000011000] [0,0,0,0,0,0,0,0,0,0,0,0]
1046 12 11 62 0 0 [50052C244S05] [-32,-32,-32,-32,-32,-32,-32,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1047 12 11 62 0 0 [50052C244S05] [-31,-31,-31,-31,-31,-31,-31,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1048 12 11 62 0 0 [50052C244S05] [-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1049 12 11 62 0 0 [50052C244S05] [-29,-29,-29,-29,-29,-29,-29,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1050 12 11 62 0 0 [50052C244S05] [-28,-28,-28,-28,-28,-28,-28,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1051 12 11 62 0 0 [50052C244S05] [-27,-27,-27,-27,-27,-27,-27,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1052 12 11 62 0 0 [50052C244S05] [-26,-26,-26,-26,-26,-26,-26,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1053 12 11 62 0 0 [50052C244S05] [-25,-25,-25,-25,-25,-25,-25,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1054 12 11 62 0 0 [50052C244S05] [-24,-24,-24,-24,-24,-24,-24,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1055 12 11 62 0 0 [50052C244S05] [-23,-23,-23,-23,-23,-23,-23,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1056 12 11 62 0 0 [50052C244S05] [-22,-22,-22,-22,-22,-22,-22,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1057 12 11 62 0 0 [50052C244S05] [-21,-21,-21,-21,-21,-21,-21,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1058 12 11 62 0 0 [50052C244S05] [-20,-20,-20,-20,-20,-20,-20,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1059 12 11 62 0 0 [50052C244S05] [-19,-19,-19,-19,-19,-19,-19,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1060 12 11 62 0 0 [50052C244S05] [-18,-18,-18,-18,-18,-18,-18,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1061 12 11 62 0 0 [50052C244S05] [-17,-17,-17,-17,-17,-17,-17,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1062 12 11 62 0 0 [50052C244S05] [-16,-16,-16,-16,-16,-16,-16,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1063 12 11 62 0 0 [50052C244S05] [-15,-15,-15,-15,-15,-15,-15,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1064 12 11 62 0 0 [50052C244S05] [-14,-14,-14,-14,-14,-14,-14,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1065 12 11 62 0 0 [50052C244S05] [-13,-13,-13,-13,-13,-13,-13,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1066 12 11 62 0 0 [50052C244S05] [-12,-12,-12,-12,-12,-12,-12,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1067 12 11 62 0 0 [50052C244S05] [-11,-11,-11,-11,-11,-11,-11,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1068 12 11 62 0 0 [50052C244S05] [-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1069 12 11 62 0 0 [50052C244S05] [-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1070 12 11 62 0 0 [50052C244S05] [-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1071 12 11 62 0 0 [50052C244S05] [-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1072 12 11 62 0 0 [50052C244S05] [-6,-6,-6,-6,-6,-6,-6,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1073 12 11 62 0 0 [50052C244S05] [-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1074 12 11 62 0 0 [50052C244S05] [-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
# CLICK frame=1074 canvas=(498,219) game=(498.0,155.0) cooldown=0 color=2
# SHOT_FIRED frame=1074 dir=(10.1,-6.4) color=2
1075 12 11 62 0 0 [50052C244S05] [-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1076 12 11 62 0 0 [50052C244S05] [-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1077 12 11 62 0 0 [50052C244S05] [-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0] [000000010000] [0,0,0,0,0,0,0,0,0,0,0,0]
1078 12 11 62 0 0 [50052C244S05] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
1079 12 11 62 0 0 [50052C244S05] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
1080 12 11 62 0 0 [50052C244S05] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
1081 12 11 63 0 0 [50052C244S05] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
1082 11 11 0 0 0 [50052C24405] [64,64,64,64,64,64,64,64,64,0,0] [00000000110] [0,0,0,0,0,0,0,0,0,0,0]
1083 12 11 1 0 0 [50052C244055] [63,63,63,63,63,63,63,63,63,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1084 12 11 2 0 0 [50052C244055] [62,62,62,62,62,62,62,62,62,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1085 12 11 3 0 0 [50052C244055] [61,61,61,61,61,61,61,61,61,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1086 12 11 4 0 0 [50052C244055] [60,60,60,60,60,60,60,60,60,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1087 12 11 5 0 0 [50052C244055] [59,59,59,59,59,59,59,59,59,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1088 12 11 6 0 0 [50052C244055] [58,58,58,58,58,58,58,58,58,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1089 12 11 7 0 0 [50052C244055] [57,57,57,57,57,57,57,57,57,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1090 12 11 8 0 0 [50052C244055] [56,56,56,56,56,56,56,56,56,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1091 12 11 9 0 0 [50052C244055] [55,55,55,55,55,55,55,55,55,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1092 12 11 10 0 0 [50052C244055] [54,54,54,54,54,54,54,54,54,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1093 12 11 11 0 0 [50052C244055] [53,53,53,53,53,53,53,53,53,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1094 12 11 12 0 0 [50052C244055] [52,52,52,52,52,52,52,52,52,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1095 12 11 13 0 0 [50052C244055] [51,51,51,51,51,51,51,51,51,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1096 12 11 14 0 0 [50052C244055] [50,50,50,50,50,50,50,50,50,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1097 12 11 15 0 0 [50052C244055] [49,49,49,49,49,49,49,49,49,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
1098 12 11 16 0 0 [50052C244055] [48,48,48,48,48,48,48,48,48,0,0,0] [000000001100] [0,0,0,0,0,0,0,0,0,0,0,0]
# COLLISION frame=1098 ball=(517.1,142.9) hit_idx=4 target_idx=5 color=2
1099 13 12 17 0 0 [500522C244055] [-17,-17,-17,-17,-17,15,47,47,47,47,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1100 13 12 17 0 0 [500522C244055] [-16,-16,-16,-16,-16,14,46,46,46,46,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1101 13 12 17 0 0 [500522C244055] [-15,-15,-15,-15,-15,13,45,45,45,45,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1102 13 12 17 0 0 [500522C244055] [-14,-14,-14,-14,-14,12,44,44,44,44,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1103 13 12 17 0 0 [500522C244055] [-13,-13,-13,-13,-13,11,43,43,43,43,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1104 13 12 17 0 0 [500522C244055] [-12,-12,-12,-12,-12,10,42,42,42,42,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1105 13 12 17 0 0 [500522C244055] [-11,-11,-11,-11,-11,9,41,41,41,41,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1106 13 12 17 0 0 [500522C244055] [-10,-10,-10,-10,-10,8,40,40,40,40,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1107 13 12 17 0 0 [500522C244055] [-9,-9,-9,-9,-9,7,39,39,39,39,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1108 13 12 17 0 0 [500522C244055] [-8,-8,-8,-8,-8,6,38,38,38,38,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1109 13 12 17 0 0 [500522C244055] [-7,-7,-7,-7,-7,5,37,37,37,37,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1110 13 12 17 0 0 [500522C244055] [-6,-6,-6,-6,-6,4,36,36,36,36,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1111 13 12 17 0 0 [500522C244055] [-5,-5,-5,-5,-5,3,35,35,35,35,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1112 13 12 17 0 0 [500522C244055] [-4,-4,-4,-4,-4,2,34,34,34,34,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1113 13 12 17 0 0 [500522C244055] [-3,-3,-3,-3,-3,1,33,33,33,33,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1114 13 12 17 0 0 [500522C244055] [-2,-2,-2,-2,-2,0,32,32,32,32,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1115 13 12 17 0 0 [500522C244055] [-1,-1,-1,-1,-1,0,31,31,31,31,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1116 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,30,30,30,30,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1117 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,29,29,29,29,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1118 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,28,28,28,28,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1119 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,27,27,27,27,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1120 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,26,26,26,26,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1121 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,25,25,25,25,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1122 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,24,24,24,24,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1123 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,23,23,23,23,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1124 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,22,22,22,22,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1125 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,21,21,21,21,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1126 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,20,20,20,20,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
1127 13 12 17 0 0 [500522C244055] [0,0,0,0,0,0,19,19,19,19,0,0,0] [0000010001100] [0,0,0,0,0,0,0,0,0,0,0,0,0]
